time,pitch,pitchRate,angleOfAttack,altitude,verticalSpeed,indicatedAirspeed,liftCoefficient,targetSpeed,speedError,pidIntegral,pidDerivative
2.9,9.33,-0.42,4.97,33.42,1028.11,158.19,1.396,200,-4183,0,0
2.9,9.33,-0.42,4.96,33.7,1029.76,158.24,1.395,200,-4181,0,0
3,9.33,-0.42,4.96,33.85,1030.6,158.26,1.394,200,-4176,0,0
3,9.33,-0.42,4.94,34.42,1033.78,158.35,1.392,200,-4174,0,0
3,9.33,-0.42,4.93,34.57,1034.57,158.37,1.39,200,-4165,0,0
3,9.32,-0.42,4.92,34.86,1036.16,158.42,1.388,200,-4163,0,0
3,9.32,-0.42,4.91,35,1036.94,158.44,1.387,200,-4158,0,0
3,9.32,-0.42,4.9,35.14,1037.69,158.46,1.387,200,-4156,0,0
3,9.32,-0.42,4.9,35.29,1038.47,158.49,1.386,200,-4154,0,0
3.1,9.32,-0.42,4.89,35.43,1039.23,158.51,1.385,200,-4151,0,0
3.1,9.32,-0.41,4.88,35.72,1040.74,158.56,1.384,200,-4149,0,0
3.1,9.31,-0.41,4.88,35.86,1041.47,158.58,1.383,200,-4144,0,0
3.1,9.31,-0.41,4.87,36.16,1042.96,158.62,1.381,200,-4142,0,0
3.1,9.31,-0.41,4.86,36.3,1043.69,158.65,1.38,200,-4138,0,0
3.1,9.31,-0.41,4.85,36.59,1045.14,158.69,1.379,200,-4135,0,0
3.1,9.3,-0.41,4.84,36.88,1046.57,158.74,1.378,200,-4131,0,0
3.1,9.3,-0.41,4.83,37.03,1047.28,158.76,1.377,200,-4126,0,0
3.1,9.3,-0.41,4.83,37.17,1047.98,158.78,1.376,200,-4124,0,0
3.2,9.3,-0.41,4.82,37.32,1048.69,158.81,1.375,200,-4122,0,0
3.2,9.3,-0.41,4.82,37.46,1049.38,158.83,1.374,200,-4119,0,0
3.2,9.3,-0.41,4.81,37.61,1050.08,158.85,1.373,200,-4117,0,0
3.2,9.29,-0.41,4.81,37.76,1050.76,158.87,1.373,200,-4115,0,0
3.2,9.29,-0.41,4.8,37.9,1051.45,158.9,1.372,200,-4113,0,0
3.2,9.29,-0.41,4.79,38.05,1052.12,158.92,1.371,200,-4110,0,0
3.2,9.29,-0.41,4.79,38.19,1052.8,158.94,1.371,200,-4108,0,0
3.2,9.28,-0.41,4.78,38.34,1053.47,158.96,1.37,200,-4106,0,0
3.2,9.28,-0.41,4.78,38.49,1054.14,158.99,1.369,200,-4104,0,0
3.2,9.28,-0.41,4.77,38.63,1054.8,159.01,1.368,200,-4101,0,0
3.2,9.28,-0.41,4.77,38.78,1055.45,159.03,1.368,200,-4099,0,0
3.3,9.28,-0.41,4.76,38.93,1056.11,159.06,1.367,200,-4097,0,0
3.3,9.28,-0.41,4.76,39.07,1056.75,159.08,1.366,200,-4094,0,0
3.3,9.27,-0.41,4.75,39.22,1057.39,159.1,1.365,200,-4092,0,0
3.3,9.27,-0.41,4.75,39.37,1058.04,159.12,1.365,200,-4090,0,0
3.3,9.27,-0.41,4.74,39.51,1058.67,159.15,1.364,200,-4088,0,0
3.3,9.27,-0.41,4.74,39.66,1059.3,159.17,1.363,200,-4085,0,0
3.3,9.27,-0.41,4.73,39.81,1059.93,159.19,1.363,200,-4083,0,0
3.3,9.27,-0.41,4.73,39.96,1060.55,159.21,1.362,200,-4081,0,0
3.3,9.26,-0.41,4.72,40.1,1061.17,159.24,1.361,200,-4079,0,0
3.3,9.26,-0.41,4.72,40.25,1061.79,159.26,1.36,200,-4076,0,0
3.3,9.26,-0.41,4.71,40.4,1062.39,159.28,1.36,200,-4074,0,0
3.3,9.26,-0.41,4.71,40.54,1063,159.31,1.359,200,-4072,0,0
3.4,9.25,-0.41,4.7,40.69,1063.6,159.33,1.358,200,-4069,0,0
3.4,9.25,-0.41,4.7,40.84,1064.2,159.35,1.358,200,-4067,0,0
3.4,9.25,-0.41,4.69,40.99,1064.8,159.37,1.357,200,-4065,0,0
3.4,9.25,-0.41,4.69,41.14,1065.39,159.4,1.356,200,-4063,0,0
3.4,9.25,-0.41,4.68,41.29,1065.97,159.42,1.356,200,-4060,0,0
3.4,9.25,-0.41,4.68,41.43,1066.55,159.44,1.355,200,-4058,0,0
3.4,9.24,-0.41,4.67,41.58,1067.12,159.46,1.354,200,-4056,0,0
3.4,9.24,-0.41,4.67,41.73,1067.7,159.49,1.353,200,-4054,0,0
3.4,9.24,-0.41,4.66,41.88,1068.27,159.51,1.353,200,-4051,0,0
3.4,9.24,-0.4,4.66,42.03,1068.84,159.53,1.352,200,-4049,0,0
3.4,9.24,-0.4,4.65,42.18,1069.4,159.55,1.351,200,-4047,0,0
3.4,9.24,-0.4,4.65,42.32,1069.96,159.58,1.351,200,-4045,0,0
3.5,9.23,-0.4,4.64,42.47,1070.52,159.6,1.35,200,-4042,0,0
3.5,9.23,-0.4,4.64,42.62,1071.07,159.62,1.349,200,-4040,0,0
3.5,9.23,-0.4,4.63,42.77,1071.62,159.65,1.349,200,-4038,0,0
3.5,9.23,-0.4,4.63,42.92,1072.16,159.67,1.348,200,-4035,0,0
3.5,9.22,-0.4,4.62,43.07,1072.7,159.69,1.347,200,-4033,0,0
3.5,9.22,-0.4,4.62,43.22,1073.23,159.71,1.347,200,-4031,0,0
3.5,9.22,-0.4,4.62,43.36,1073.77,159.74,1.346,200,-4029,0,0
3.5,9.22,-0.4,4.61,43.52,1074.3,159.76,1.345,200,-4026,0,0
3.5,9.22,-0.4,4.61,43.66,1074.82,159.78,1.345,200,-4024,0,0
3.5,9.22,-0.4,4.6,43.81,1075.34,159.8,1.344,200,-4022,0,0
3.5,9.21,-0.4,4.6,43.96,1075.87,159.83,1.344,200,-4020,0,0
3.5,9.21,-0.4,4.59,44.11,1076.38,159.85,1.343,200,-4017,0,0
3.6,9.21,-0.4,4.59,44.26,1076.89,159.87,1.342,200,-4015,0,0
3.6,9.21,-0.4,4.58,44.41,1077.4,159.9,1.342,200,-4013,0,0
3.6,9.2,-0.4,4.58,44.56,1077.9,159.92,1.341,200,-4010,0,0
3.6,9.2,-0.4,4.57,44.71,1078.4,159.94,1.34,200,-4008,0,0
3.6,9.2,-0.4,4.57,44.86,1078.9,159.96,1.34,200,-4006,0,0
3.6,9.2,-0.4,4.56,45.01,1079.4,159.99,1.339,200,-4004,0,0
3.6,9.2,-0.4,4.56,45.16,1079.89,160.01,1.338,200,-4001,0,0
3.6,9.2,-0.4,4.56,45.31,1080.38,160.03,1.338,200,-3999,0,0
3.6,9.19,-0.4,4.55,45.46,1080.86,160.05,1.337,200,-3997,0,0
3.6,9.19,-0.4,4.55,45.61,1081.34,160.08,1.336,200,-3995,0,0
3.6,9.19,-0.4,4.54,45.76,1081.82,160.1,1.336,200,-3992,0,0
3.6,9.19,-0.4,4.54,45.92,1082.33,160.12,1.335,200,-3990,0,0
3.6,9.19,-0.4,4.53,46.06,1082.76,160.14,1.335,200,-3988,0,0
3.7,9.19,-0.4,4.53,46.21,1083.23,160.17,1.334,200,-3986,0,0
3.7,9.18,-0.4,4.52,46.36,1083.7,160.19,1.333,200,-3983,0,0
3.7,9.18,-0.4,4.52,46.51,1084.16,160.21,1.333,200,-3981,0,0
3.7,9.18,-0.4,4.52,46.66,1084.61,160.24,1.332,200,-3979,0,0
3.7,9.18,-0.4,4.51,46.82,1085.07,160.26,1.332,200,-3976,0,0
3.7,9.17,-0.4,4.51,46.97,1085.52,160.28,1.331,200,-3974,0,0
3.7,9.17,-0.4,4.5,47.12,1085.96,160.3,1.33,200,-3972,0,0
3.7,9.17,-0.4,4.5,47.27,1086.41,160.33,1.33,200,-3970,0,0
3.7,9.17,-0.4,4.49,47.42,1086.86,160.35,1.329,200,-3967,0,0
3.7,9.17,-0.4,4.49,47.58,1087.31,160.37,1.328,200,-3965,0,0
3.7,9.17,-0.4,4.48,47.72,1087.73,160.39,1.328,200,-3963,0,0
3.7,9.16,-0.4,4.48,47.87,1088.16,160.42,1.327,200,-3961,0,0
3.8,9.16,-0.4,4.48,48.02,1088.6,160.44,1.327,200,-3958,0,0
3.8,9.16,-0.4,4.47,48.18,1089.03,160.46,1.326,200,-3956,0,0
3.8,9.16,-0.4,4.47,48.33,1089.46,160.49,1.326,200,-3954,0,0
3.8,9.16,-0.4,4.46,48.48,1089.88,160.51,1.325,200,-3951,0,0
3.8,9.16,-0.39,4.46,48.63,1090.29,160.53,1.324,200,-3949,0,0
3.8,9.15,-0.39,4.46,48.78,1090.71,160.55,1.324,200,-3947,0,0
3.8,9.15,-0.39,4.45,48.93,1091.11,160.58,1.323,200,-3945,0,0
3.8,9.15,-0.39,4.45,49.08,1091.52,160.6,1.323,200,-3942,0,0
3.8,9.15,-0.39,4.44,49.23,1091.93,160.62,1.322,200,-3940,0,0
3.8,9.14,-0.39,4.44,49.38,1092.33,160.64,1.321,200,-3938,0,0
3.8,9.14,-0.39,4.43,49.54,1092.74,160.67,1.321,200,-3936,0,0
3.8,9.14,-0.39,4.43,49.69,1093.13,160.69,1.32,200,-3933,0,0
3.9,9.14,-0.39,4.43,49.84,1093.53,160.71,1.32,200,-3931,0,0
3.9,9.14,-0.39,4.42,49.99,1093.92,160.73,1.319,200,-3929,0,0
3.9,9.14,-0.39,4.42,50.14,1094.31,160.76,1.319,200,-3927,0,0
3.9,9.13,-0.39,4.41,50.3,1094.7,160.78,1.318,200,-3924,0,0
3.9,9.13,-0.39,4.41,50.45,1095.09,160.8,1.317,200,-3922,0,0
3.9,9.13,-0.39,4.41,50.6,1095.47,160.83,1.317,200,-3920,0,0
3.9,9.13,-0.39,4.4,50.75,1095.85,160.85,1.316,200,-3917,0,0
3.9,9.13,-0.39,4.4,50.91,1096.22,160.87,1.316,200,-3915,0,0
3.9,9.13,-0.39,4.39,51.06,1096.59,160.89,1.315,200,-3913,0,0
3.9,9.12,-0.39,4.39,51.21,1096.97,160.92,1.315,200,-3911,0,0
3.9,9.12,-0.39,4.39,51.36,1097.34,160.94,1.314,200,-3908,0,0
4,9.12,-0.39,4.38,51.52,1097.7,160.96,1.313,200,-3906,0,0
4,9.12,-0.39,4.38,51.67,1098.07,160.98,1.313,200,-3904,0,0
4,9.11,-0.39,4.37,51.82,1098.43,161.01,1.312,200,-3902,0,0
4,9.11,-0.39,4.37,51.97,1098.78,161.03,1.312,200,-3899,0,0
4,9.11,-0.39,4.37,52.13,1099.14,161.05,1.311,200,-3897,0,0
4,9.11,-0.39,4.36,52.28,1099.5,161.07,1.311,200,-3895,0,0
4,9.11,-0.39,4.36,52.43,1099.84,161.1,1.31,200,-3893,0,0
4,9.11,-0.39,4.35,52.58,1100.19,161.12,1.31,200,-3890,0,0
4,9.1,-0.39,4.35,52.74,1100.54,161.14,1.309,200,-3888,0,0
4,9.1,-0.39,4.35,52.89,1100.88,161.17,1.308,200,-3886,0,0
4,9.1,-0.39,4.34,53.04,1101.22,161.19,1.308,200,-3883,0,0
4,9.1,-0.39,4.34,53.2,1101.56,161.21,1.307,200,-3881,0,0
4,9.1,-0.39,4.33,53.35,1101.89,161.23,1.307,200,-3879,0,0
4.1,9.1,-0.39,4.33,53.5,1102.23,161.26,1.306,200,-3877,0,0
4.1,9.09,-0.39,4.33,53.66,1102.56,161.28,1.306,200,-3874,0,0
4.1,9.09,-0.39,4.32,53.81,1102.89,161.3,1.305,200,-3872,0,0
4.1,9.09,-0.39,4.32,53.96,1103.21,161.32,1.305,200,-3870,0,0
4.1,9.09,-0.39,4.32,54.11,1103.54,161.35,1.304,200,-3868,0,0
4.1,9.08,-0.39,4.31,54.27,1103.86,161.37,1.304,200,-3865,0,0
4.1,9.08,-0.39,4.31,54.42,1104.18,161.39,1.303,200,-3863,0,0
4.1,9.08,-0.39,4.3,54.57,1104.49,161.41,1.303,200,-3861,0,0
4.1,9.08,-0.39,4.3,54.73,1104.81,161.44,1.302,200,-3859,0,0
4.1,9.08,-0.39,4.3,54.88,1105.12,161.46,1.302,200,-3856,0,0
4.1,9.08,-0.39,4.29,55.04,1105.43,161.48,1.301,200,-3854,0,0
4.1,9.07,-0.39,4.29,55.19,1105.74,161.51,1.3,200,-3852,0,0
4.2,9.07,-0.38,4.29,55.34,1106.04,161.53,1.3,200,-3849,0,0
4.2,9.07,-0.38,4.28,55.5,1106.35,161.55,1.299,200,-3847,0,0
4.2,9.07,-0.38,4.28,55.65,1106.65,161.57,1.299,200,-3845,0,0
4.2,9.07,-0.38,4.27,55.8,1106.95,161.6,1.298,200,-3843,0,0
4.2,9.07,-0.38,4.27,55.96,1107.24,161.62,1.298,200,-3840,0,0
4.2,9.06,-0.38,4.27,56.11,1107.54,161.64,1.297,200,-3838,0,0
4.2,9.06,-0.38,4.26,56.27,1107.83,161.66,1.297,200,-3836,0,0
4.2,9.06,-0.38,4.26,56.42,1108.12,161.69,1.296,200,-3834,0,0
4.2,9.06,-0.38,4.26,56.57,1108.41,161.71,1.296,200,-3831,0,0
4.2,9.06,-0.38,4.25,56.73,1108.7,161.73,1.295,200,-3829,0,0
4.2,9.06,-0.38,4.25,56.88,1108.98,161.75,1.295,200,-3827,0,0
4.3,9.05,-0.38,4.24,57.04,1109.26,161.78,1.294,200,-3825,0,0
4.3,9.05,-0.38,4.23,57.5,1110.06,161.85,1.293,200,-3822,0,0
4.3,9.05,-0.38,4.22,57.96,1110.85,161.91,1.291,200,-3815,0,0
4.3,9.05,-0.38,4.22,58.12,1111.12,161.94,1.291,200,-3809,0,0
4.3,9.04,-0.38,4.21,58.73,1112.12,162.03,1.289,200,-3806,0,0
4.4,9.04,-0.38,4.18,59.82,1113.69,162.19,1.286,200,-3797,0,0
4.4,9.04,-0.38,4.18,59.97,1113.93,162.21,1.285,200,-3781,0,0
4.5,9.04,-0.38,4.16,60.9,1115.23,162.35,1.282,200,-3779,0,0
4.5,9.04,-0.38,4.14,61.83,1116.47,162.48,1.28,200,-3765,0,0
4.6,9.04,-0.38,4.12,62.92,1117.82,162.64,1.276,200,-3752,0,0
4.6,9.03,-0.37,4.11,63.08,1118.03,162.66,1.276,200,-3736,0,0
4.6,9.03,-0.37,4.1,63.85,1118.98,162.78,1.274,200,-3734,0,0
4.6,9.03,-0.37,4.09,64,1119.19,162.8,1.273,200,-3722,0,0
4.7,9.03,-0.37,4.07,64.94,1120.25,162.94,1.27,200,-3720,0,0
4.7,9.03,-0.37,4.07,65.1,1120.44,162.96,1.27,200,-3706,0,0
4.7,9.03,-0.37,4.05,66.03,1121.44,163.1,1.267,200,-3704,0,0
4.8,9.02,-0.37,4.04,66.81,1122.26,163.21,1.265,200,-3690,0,0
4.8,9.02,-0.37,4.03,67.12,1122.61,163.25,1.264,200,-3679,0,0
4.8,9.02,-0.37,4.02,67.75,1123.26,163.34,1.263,200,-3675,0,0
4.8,9.02,-0.37,4.02,67.9,1123.42,163.37,1.262,200,-3666,0,0
4.8,9.01,-0.37,4.01,68.06,1123.6,163.39,1.262,200,-3663,0,0
4.8,9.01,-0.37,4.01,68.21,1123.76,163.41,1.261,200,-3661,0,0
4.9,9.01,-0.37,4.01,68.37,1123.94,163.43,1.261,200,-3659,0,0
4.9,9.01,-0.37,4,68.53,1124.1,163.46,1.26,200,-3657,0,0
4.9,9.01,-0.37,4,68.68,1124.27,163.48,1.26,200,-3654,0,0
4.9,9.01,-0.37,4,68.84,1124.43,163.5,1.26,200,-3652,0,0
4.9,9,-0.36,3.99,68.99,1124.59,163.52,1.259,200,-3650,0,0
4.9,9,-0.36,3.99,69.15,1124.75,163.55,1.259,200,-3648,0,0
4.9,9,-0.36,3.99,69.31,1124.92,163.57,1.258,200,-3645,0,0
4.9,9,-0.36,3.98,69.46,1125.08,163.59,1.258,200,-3643,0,0
4.9,9,-0.36,3.98,69.62,1125.23,163.61,1.257,200,-3641,0,0
4.9,9,-0.36,3.98,69.77,1125.39,163.64,1.257,200,-3639,0,0
4.9,8.99,-0.36,3.98,69.93,1125.55,163.66,1.257,200,-3636,0,0
5,8.99,-0.36,3.97,70.09,1125.7,163.68,1.256,200,-3634,0,0
5,8.99,-0.36,3.97,70.24,1125.85,163.71,1.256,200,-3632,0,0
5,8.99,-0.36,3.97,70.4,1126.01,163.73,1.255,200,-3629,0,0
5,8.99,-0.36,3.96,70.56,1126.16,163.75,1.255,200,-3627,0,0
5,8.99,-0.36,3.96,70.71,1126.31,163.77,1.254,200,-3625,0,0
5,8.98,-0.36,3.96,70.87,1126.46,163.8,1.254,200,-3623,0,0
5,8.98,-0.36,3.95,71.03,1126.6,163.82,1.254,200,-3620,0,0
5,8.98,-0.36,3.95,71.18,1126.75,163.84,1.253,200,-3618,0,0
5,8.98,-0.36,3.95,71.34,1126.89,163.86,1.253,200,-3616,0,0
5,8.97,-0.36,3.95,71.5,1127.04,163.89,1.252,200,-3614,0,0
5,8.97,-0.36,3.94,71.65,1127.18,163.91,1.252,200,-3611,0,0
5,8.97,-0.36,3.94,71.81,1127.32,163.93,1.252,200,-3609,0,0
5,8.97,-0.36,3.94,71.96,1127.46,163.95,1.251,200,-3607,0,0
5.1,8.97,-0.36,3.93,72.12,1127.6,163.98,1.251,200,-3605,0,0
5.1,8.97,-0.36,3.93,72.28,1127.74,164,1.25,200,-3602,0,0
5.1,8.96,-0.36,3.93,72.44,1127.88,164.02,1.25,200,-3600,0,0
5.1,8.96,-0.36,3.92,72.59,1128.01,164.05,1.249,200,-3598,0,0
5.1,8.96,-0.36,3.92,72.75,1128.15,164.07,1.249,200,-3595,0,0
5.1,8.96,-0.36,3.92,72.91,1128.28,164.09,1.249,200,-3593,0,0
5.1,8.96,-0.36,3.92,73.06,1128.41,164.11,1.248,200,-3591,0,0
5.1,8.96,-0.36,3.91,73.22,1128.55,164.14,1.248,200,-3589,0,0
5.1,8.94,-0.36,3.91,73.38,1128.68,164.16,1.247,200,-3586,0,0
5.1,8.94,-0.36,3.91,73.53,1128.81,164.18,1.247,200,-3584,0,0
5.1,8.93,-0.36,3.9,73.69,1128.94,164.2,1.247,200,-3582,0,0
5.2,8.93,-0.36,3.9,73.85,1129.06,164.23,1.246,200,-3580,0,0
5.2,8.92,-0.36,3.9,74,1129.19,164.25,1.246,200,-3577,0,0
5.2,8.92,-0.36,3.9,74.16,1129.31,164.27,1.245,200,-3575,0,0
5.2,8.92,-0.36,3.89,74.32,1129.44,164.29,1.245,200,-3573,0,0
5.2,8.92,-0.36,3.89,74.47,1129.56,164.32,1.245,200,-3571,0,0
5.2,8.91,-0.36,3.89,74.63,1129.68,164.34,1.244,200,-3568,0,0
5.2,8.91,-0.36,3.88,74.79,1129.81,164.36,1.244,200,-3566,0,0
5.2,8.9,-0.36,3.88,74.94,1129.93,164.39,1.243,200,-3564,0,0
5.2,8.9,-0.36,3.88,75.1,1130.05,164.41,1.243,200,-3561,0,0
5.2,8.9,-0.36,3.88,75.26,1130.17,164.43,1.243,200,-3559,0,0
5.2,8.9,-0.36,3.87,75.41,1130.28,164.45,1.242,200,-3557,0,0
5.2,8.89,-0.36,3.87,75.57,1130.4,164.48,1.242,200,-3555,0,0
5.3,8.89,-0.36,3.87,75.73,1130.52,164.5,1.241,200,-3552,0,0
5.3,8.89,-0.36,3.86,75.89,1130.63,164.52,1.241,200,-3550,0,0
5.3,8.89,-0.35,3.86,76.04,1130.74,164.54,1.241,200,-3548,0,0
5.3,8.89,-0.35,3.86,76.2,1130.86,164.57,1.24,200,-3546,0,0
5.3,8.89,-0.35,3.86,76.36,1130.97,164.59,1.24,200,-3543,0,0
5.3,8.88,-0.35,3.85,76.51,1131.08,164.61,1.239,200,-3541,0,0
5.3,8.88,-0.35,3.85,76.67,1131.19,164.63,1.239,200,-3539,0,0
5.3,8.88,-0.35,3.85,76.83,1131.3,164.66,1.239,200,-3537,0,0
5.3,8.88,-0.35,3.85,76.98,1131.41,164.68,1.238,200,-3534,0,0
5.3,8.87,-0.35,3.84,77.14,1131.52,164.7,1.238,200,-3532,0,0
5.3,8.87,-0.35,3.84,77.3,1131.63,164.73,1.238,200,-3530,0,0
5.3,8.87,-0.35,3.84,77.46,1131.73,164.75,1.237,200,-3527,0,0
5.3,8.87,-0.35,3.83,77.61,1131.84,164.77,1.237,200,-3525,0,0
5.4,8.86,-0.35,3.83,77.77,1131.94,164.79,1.236,200,-3523,0,0
5.4,8.86,-0.35,3.83,77.93,1132.05,164.82,1.236,200,-3521,0,0
5.4,8.86,-0.35,3.83,78.09,1132.15,164.84,1.236,200,-3518,0,0
5.4,8.86,-0.35,3.82,78.24,1132.25,164.86,1.235,200,-3516,0,0
5.4,8.85,-0.35,3.82,78.4,1132.35,164.88,1.235,200,-3514,0,0
5.4,8.85,-0.35,3.82,78.56,1132.45,164.91,1.234,200,-3512,0,0
5.4,8.85,-0.35,3.81,78.71,1132.55,164.93,1.234,200,-3509,0,0
5.4,8.85,-0.35,3.81,78.87,1132.65,164.95,1.234,200,-3507,0,0
5.4,8.84,-0.35,3.81,79.03,1132.74,164.97,1.233,200,-3505,0,0
5.4,8.84,-0.35,3.81,79.18,1132.84,165,1.233,200,-3503,0,0
5.4,8.84,-0.35,3.8,79.34,1132.94,165.02,1.233,200,-3500,0,0
5.5,8.84,-0.35,3.8,79.5,1133.03,165.04,1.232,200,-3498,0,0
5.5,8.83,-0.35,3.8,79.66,1133.13,165.06,1.232,200,-3496,0,0
5.5,8.83,-0.35,3.8,79.82,1133.22,165.09,1.231,200,-3494,0,0
5.5,8.83,-0.35,3.79,79.97,1133.32,165.11,1.231,200,-3491,0,0
5.5,8.83,-0.35,3.79,80.13,1133.41,165.13,1.231,200,-3489,0,0
5.5,8.82,-0.35,3.79,80.29,1133.5,165.16,1.23,200,-3487,0,0
5.5,8.82,-0.35,3.79,80.44,1133.59,165.18,1.23,200,-3484,0,0
5.5,8.82,-0.35,3.78,80.6,1133.68,165.2,1.23,200,-3482,0,0
5.5,8.82,-0.35,3.78,80.76,1133.77,165.22,1.229,200,-3480,0,0
5.5,8.81,-0.35,3.78,80.92,1133.86,165.25,1.229,200,-3478,0,0
5.5,8.81,-0.35,3.77,81.08,1133.95,165.27,1.228,200,-3475,0,0
5.5,8.81,-0.35,3.77,81.23,1134.03,165.29,1.228,200,-3473,0,0
5.6,8.81,-0.35,3.77,81.39,1134.12,165.31,1.228,200,-3471,0,0
5.6,8.8,-0.35,3.77,81.55,1134.21,165.34,1.227,200,-3469,0,0
5.6,8.8,-0.35,3.76,81.71,1134.29,165.36,1.227,200,-3466,0,0
5.6,8.8,-0.35,3.76,81.86,1134.38,165.38,1.227,200,-3464,0,0
5.6,8.8,-0.35,3.76,82.02,1134.46,165.4,1.226,200,-3462,0,0
5.6,8.8,-0.35,3.76,82.18,1134.54,165.43,1.226,200,-3460,0,0
5.6,8.8,-0.35,3.75,82.34,1134.63,165.45,1.225,200,-3457,0,0
5.6,8.79,-0.35,3.75,82.49,1134.71,165.47,1.225,200,-3455,0,0
5.6,8.79,-0.35,3.75,82.65,1134.79,165.5,1.225,200,-3453,0,0
5.6,8.78,-0.35,3.75,82.81,1134.87,165.52,1.224,200,-3450,0,0
5.6,8.78,-0.34,3.74,82.97,1134.95,165.54,1.224,200,-3448,0,0
5.6,8.78,-0.34,3.74,83.12,1135.03,165.56,1.224,200,-3446,0,0
5.7,8.78,-0.34,3.74,83.28,1135.11,165.59,1.223,200,-3444,0,0
5.7,8.78,-0.34,3.74,83.44,1135.18,165.61,1.223,200,-3441,0,0
5.7,8.78,-0.34,3.73,83.6,1135.26,165.63,1.223,200,-3439,0,0
5.7,8.77,-0.34,3.73,83.76,1135.34,165.65,1.222,200,-3437,0,0
5.7,8.77,-0.34,3.73,83.91,1135.41,165.68,1.222,200,-3435,0,0
5.7,8.77,-0.34,3.72,84.07,1135.49,165.7,1.221,200,-3432,0,0
5.7,8.77,-0.34,3.72,84.23,1135.56,165.72,1.221,200,-3430,0,0
5.7,8.76,-0.34,3.72,84.39,1135.64,165.74,1.221,200,-3428,0,0
5.7,8.76,-0.34,3.72,84.54,1135.71,165.77,1.22,200,-3426,0,0
5.7,8.76,-0.34,3.71,84.7,1135.79,165.79,1.22,200,-3423,0,0
5.7,8.76,-0.34,3.71,84.86,1135.86,165.81,1.22,200,-3421,0,0
5.7,8.75,-0.34,3.71,85.02,1135.93,165.84,1.219,200,-3419,0,0
5.8,8.75,-0.34,3.71,85.17,1136,165.86,1.219,200,-3416,0,0
5.8,8.75,-0.34,3.7,85.33,1136.07,165.88,1.219,200,-3414,0,0
5.8,8.75,-0.34,3.7,85.49,1136.14,165.9,1.218,200,-3412,0,0
5.8,8.74,-0.34,3.7,85.65,1136.21,165.93,1.218,200,-3410,0,0
5.8,8.74,-0.34,3.7,85.81,1136.28,165.95,1.218,200,-3407,0,0
5.8,8.74,-0.34,3.69,85.96,1136.35,165.97,1.217,200,-3405,0,0
5.8,8.74,-0.34,3.69,86.12,1136.42,165.99,1.217,200,-3403,0,0
5.8,8.74,-0.34,3.69,86.28,1136.48,166.02,1.216,200,-3401,0,0
5.8,8.74,-0.34,3.69,86.44,1136.55,166.04,1.216,200,-3398,0,0
5.8,8.73,-0.34,3.68,86.6,1136.62,166.06,1.216,200,-3396,0,0
5.8,8.73,-0.34,3.68,86.75,1136.68,166.08,1.215,200,-3394,0,0
5.8,8.73,-0.34,3.68,86.91,1136.75,166.11,1.215,200,-3392,0,0
5.9,8.73,-0.34,3.68,87.07,1136.81,166.13,1.215,200,-3389,0,0
5.9,8.72,-0.34,3.67,87.23,1136.88,166.15,1.214,200,-3387,0,0
5.9,8.72,-0.34,3.67,87.39,1136.94,166.18,1.214,200,-3385,0,0
5.9,8.72,-0.34,3.67,87.54,1137,166.2,1.214,200,-3382,0,0
5.9,8.72,-0.34,3.67,87.7,1137.07,166.22,1.213,200,-3380,0,0
5.9,8.72,-0.34,3.66,87.86,1137.13,166.24,1.213,200,-3378,0,0
5.9,8.72,-0.34,3.66,88.02,1137.19,166.27,1.213,200,-3376,0,0
5.9,8.71,-0.34,3.66,88.17,1137.25,166.29,1.212,200,-3373,0,0
5.9,8.71,-0.34,3.66,88.33,1137.31,166.31,1.212,200,-3371,0,0
5.9,8.7,-0.34,3.65,88.49,1137.37,166.33,1.212,200,-3369,0,0
5.9,8.7,-0.34,3.65,88.65,1137.43,166.36,1.211,200,-3367,0,0
5.9,8.7,-0.34,3.65,88.81,1137.49,166.38,1.211,200,-3364,0,0
6,8.7,-0.34,3.65,88.96,1137.55,166.4,1.211,200,-3362,0,0
6,8.7,-0.34,3.64,89.12,1137.61,166.42,1.21,200,-3360,0,0
6,8.7,-0.34,3.64,89.28,1137.67,166.45,1.21,200,-3358,0,0
6,8.69,-0.34,3.64,89.44,1137.72,166.47,1.209,200,-3355,0,0
6,8.69,-0.34,3.64,89.6,1137.78,166.49,1.209,200,-3353,0,0
6,8.69,-0.34,3.63,89.75,1137.84,166.51,1.209,200,-3351,0,0
6,8.69,-0.33,3.63,89.91,1137.89,166.54,1.208,200,-3349,0,0
6,8.68,-0.33,3.63,90.07,1137.95,166.56,1.208,200,-3346,0,0
6,8.68,-0.33,3.63,90.23,1138,166.58,1.208,200,-3344,0,0
6,8.68,-0.33,3.62,90.39,1138.06,166.61,1.207,200,-3342,0,0
6,8.68,-0.33,3.62,90.54,1138.11,166.63,1.207,200,-3339,0,0
6,8.67,-0.33,3.62,90.7,1138.17,166.65,1.207,200,-3337,0,0
6.1,8.67,-0.33,3.62,90.86,1138.22,166.67,1.206,200,-3335,0,0
6.1,8.67,-0.33,3.61,91.02,1138.27,166.7,1.206,200,-3333,0,0
6.1,8.67,-0.33,3.61,91.18,1138.33,166.72,1.206,200,-3330,0,0
6.1,8.66,-0.33,3.61,91.33,1138.38,166.74,1.205,200,-3328,0,0
6.1,8.66,-0.33,3.61,91.49,1138.43,166.76,1.205,200,-3326,0,0
